Datetime,Day,Month,RH,Temperature,Pressure,Rainfall,Solar,Wind,Gusts,Direction
4/15/2018 23:00,15,4,0.626,10.6,89.82,0,0,2.4,3.4,30
4/15/2018 23:10,15,4,0.655,10.3,89.83,0,0,2.7,4,15
4/15/2018 23:20,15,4,0.664,10.1,89.82,0,0,2.6,3.2,26
4/15/2018 23:30,15,4,0.643,10.2,89.83,0,0,2.6,3.4,30
4/15/2018 23:40,15,4,0.643,10.2,89.83,0,0,3,3.9,24
4/15/2018 23:50,15,4,0.611,10.4,89.83,0,0,2.9,3.8,28
4/16/2018 0:00,16,4,0.571,10.4,89.85,0,0,1.3,2.2,37
4/16/2018 0:10,16,4,0.575,10.3,89.85,0,0,0.8,1.2,27
4/16/2018 0:20,16,4,0.679,9.4,89.85,0,0,2.3,3.1,14
4/16/2018 0:30,16,4,0.731,9.2,89.82,0,0,2.8,3.6,16
4/16/2018 0:40,16,4,0.726,9.3,89.8,0,0,1.9,3.3,19
4/16/2018 0:50,16,4,0.688,9.2,89.79,0,0,2.1,3.2,24
4/16/2018 1:00,16,4,0.681,9.9,89.77,0,0,4.4,4.9,32
4/16/2018 1:10,16,4,0.647,10.3,89.79,0,0,4.2,4.9,21
4/16/2018 1:20,16,4,0.639,10.3,89.79,0,0,3.4,4.4,20
4/16/2018 1:30,16,4,0.677,9.8,89.79,0,0,2.6,3.2,17
4/16/2018 1:40,16,4,0.678,9.6,89.79,0,0,2.4,3.4,22
4/16/2018 1:50,16,4,0.695,9.6,89.77,0,0,3,3.6,15
4/16/2018 2:00,16,4,0.711,9.6,89.77,0,0,3,3.6,33
4/16/2018 2:10,16,4,0.733,9.5,89.77,0,0,3,3.8,35
4/16/2018 2:20,16,4,0.755,9.4,89.79,0,0,3.5,4.5,19
4/16/2018 2:30,16,4,0.769,9.3,89.77,0,0,3.4,4.6,6
4/16/2018 2:40,16,4,0.777,9.3,89.8,0,0,3,4,17
4/16/2018 2:50,16,4,0.788,9.1,89.8,0,0,2.6,5.2,21
4/16/2018 3:00,16,4,0.788,9.1,89.8,0,0,2.6,3.6,15
4/16/2018 3:10,16,4,0.793,9,89.8,0,0,2.7,3.5,24
4/16/2018 3:20,16,4,0.798,8.9,89.8,0,0,3.3,4.3,18
4/16/2018 3:30,16,4,0.802,9,89.8,0,0,3,3.9,22
4/16/2018 3:40,16,4,0.807,8.9,89.8,0,0,2.8,3.8,23
4/16/2018 3:50,16,4,0.802,9,89.8,0,0,3.3,3.9,14
4/16/2018 4:00,16,4,0.802,9,89.82,0,0,2.8,3.5,9
4/16/2018 4:10,16,4,0.796,9.1,89.8,0,0,3.1,3.8,15
4/16/2018 4:20,16,4,0.796,9.1,89.8,0,0,3.1,3.8,16
4/16/2018 4:30,16,4,0.796,9.1,89.8,0,0,3,3.6,24
4/16/2018 4:40,16,4,0.791,9.2,89.8,0,0,3.4,3.8,27
4/16/2018 4:50,16,4,0.77,9.6,89.8,0,0,3.2,4.2,27
4/16/2018 5:00,16,4,0.757,9.7,89.8,0,0,3,3.8,18
4/16/2018 5:10,16,4,0.752,9.8,89.8,0,0,3.1,3.6,22
4/16/2018 5:20,16,4,0.738,9.9,89.8,0,0,2.7,3.1,14
4/16/2018 5:30,16,4,0.725,10,89.8,0,0,3,3.7,9
4/16/2018 5:40,16,4,0.716,10.2,89.8,0,0,3,3.5,20
4/16/2018 5:50,16,4,0.716,10.2,89.82,0,0,3.2,4.4,18
4/16/2018 6:00,16,4,0.711,10.3,89.8,0,0,3.4,4.5,23
4/16/2018 6:10,16,4,0.711,10.3,89.82,0,0,3.5,4.1,29
4/16/2018 6:20,16,4,0.711,10.3,89.82,0,0,3.6,4.5,19
4/16/2018 6:30,16,4,0.72,10.1,89.82,0,0,2.8,3.3,3
4/16/2018 6:40,16,4,0.743,9.8,89.82,0,1.8,3.2,4.2,20
4/16/2018 6:50,16,4,0.762,9.6,89.83,0,7.3,3,4.7,25
4/16/2018 7:00,16,4,0.762,9.6,89.83,0,16.5,3.4,4.1,12
4/16/2018 7:10,16,4,0.762,9.6,89.85,0,25.6,3.2,4.3,24
4/16/2018 7:20,16,4,0.762,9.6,89.85,0,36.6,3,4.5,8
4/16/2018 7:30,16,4,0.757,9.7,89.85,0,47.6,3.1,4.5,21
4/16/2018 7:40,16,4,0.743,9.8,89.86,0,58.6,2.6,3.7,15
4/16/2018 7:50,16,4,0.735,9.8,89.86,0,71.4,3.1,3.8,10
4/16/2018 8:00,16,4,0.722,9.9,89.86,0,82.4,2.5,3.2,19
4/16/2018 8:10,16,4,0.717,10,89.87,0,97,2.5,3.2,20
4/16/2018 8:20,16,4,0.704,10.1,89.87,0,111.7,2.6,3.7,18
4/16/2018 8:30,16,4,0.698,10.4,89.89,0,199.6,2.9,4,19
4/16/2018 8:40,16,4,0.68,10.8,89.89,0,241.7,2.5,3.2,11
4/16/2018 8:50,16,4,0.674,11.1,89.89,0,278.3,2.4,3.8,346
4/16/2018 9:00,16,4,0.664,11.5,89.89,0,311.3,2.1,3.3,29
4/16/2018 9:10,16,4,0.658,11.8,89.92,0,344.2,2.6,3.3,17
4/16/2018 9:20,16,4,0.645,12.1,89.93,0,371.7,2.3,3.1,17
4/16/2018 9:30,16,4,0.627,12.2,89.95,0,397.3,2.6,3.9,5
4/16/2018 9:40,16,4,0.614,12.5,89.96,0,428.5,2.7,3.4,359
4/16/2018 9:50,16,4,0.601,13,89.96,0,459.6,1.9,2.6,338
4/16/2018 10:00,16,4,0.592,12.9,89.98,0,487.1,3.1,4.6,6
4/16/2018 10:10,16,4,0.582,13.5,89.98,0,514.5,2.1,3.2,359
4/16/2018 10:20,16,4,0.564,13.8,89.99,0,542,2.2,3.4,8
4/16/2018 10:30,16,4,0.557,14,89.99,0,569.5,2.4,4,12
4/16/2018 10:40,16,4,0.535,14.8,90.02,0,589.6,1.9,3.8,7
4/16/2018 10:50,16,4,0.536,14.6,90.02,0,609.7,2,3,4
4/16/2018 11:00,16,4,0.511,15,90.02,0,637.2,2.3,3,3
4/16/2018 11:10,16,4,0.51,15.2,90.04,0,657.3,1.6,2.8,11
4/16/2018 11:20,16,4,0.503,15.4,90.04,0,675.7,1.4,3.1,8
4/16/2018 11:30,16,4,0.49,16,90.04,0,692.1,1.7,2.3,16
4/16/2018 11:40,16,4,0.496,15.8,90.04,0,708.6,1.6,3,6
4/16/2018 11:50,16,4,0.49,16.7,90.04,0,723.3,1.2,2.1,24
4/16/2018 12:00,16,4,0.474,17.2,90.02,0,732.4,0.9,1.3,323
4/16/2018 12:10,16,4,0.469,17.7,90.02,0,747.1,0.9,1.4,47
4/16/2018 12:20,16,4,0.468,17.4,90.04,0,758.1,1.5,2.3,338
4/16/2018 12:30,16,4,0.483,17.4,90.04,0,763.5,1.2,2.3,277
4/16/2018 12:40,16,4,0.464,18.2,90.04,0,778.2,1.1,1.7,349
4/16/2018 12:50,16,4,0.472,19.5,90.05,0,809.3,1.1,1.5,170
4/16/2018 13:00,16,4,0.454,20.3,90.06,0,618.9,1.2,1.6,169
4/16/2018 13:10,16,4,0.483,19.6,90.05,0,487.1,0.7,1.2,189
4/16/2018 13:20,16,4,0.484,19.1,90.06,0,283.8,0.9,1.2,150
4/16/2018 13:30,16,4,0.504,17.4,90.05,0,320.4,1.1,1.7,65
4/16/2018 13:40,16,4,0.515,16.9,90.05,0,455.9,0.8,1.5,0
4/16/2018 13:50,16,4,0.511,16.7,90.06,0,307.6,1.2,2.2,34
4/16/2018 14:00,16,4,0.518,16.8,90.06,0,293,0.6,1,286
4/16/2018 14:10,16,4,0.511,17.8,90.05,0,368,0.8,1.2,166
4/16/2018 14:20,16,4,0.525,17.2,90.06,0,168.5,1.1,2.3,346
4/16/2018 14:30,16,4,0.539,16.8,90.08,0,183.1,0.5,1.1,139
4/16/2018 14:40,16,4,0.546,16.6,90.08,0,177.6,1,1.8,133
4/16/2018 14:50,16,4,0.551,16.6,90.09,0,148.3,0.6,0.9,27
4/16/2018 15:00,16,4,0.6,15.7,90.08,0.6,135.5,1.1,1.6,26
4/16/2018 15:10,16,4,0.75,14.4,90.06,0.2,146.5,0.4,0.9,3
4/16/2018 15:20,16,4,0.784,13.6,90.08,1.8,201.4,0.6,1.1,29
4/16/2018 15:30,16,4,0.81,13.1,90.08,0,448.6,1,1.5,36
4/16/2018 15:40,16,4,0.819,14.6,90.08,0,516.4,1,1.7,22
4/16/2018 15:50,16,4,0.759,14.6,90.08,0,470.6,1.2,1.9,23
4/16/2018 16:00,16,4,0.669,15,90.08,0,710.4,2.2,2.8,58
4/16/2018 16:10,16,4,0.672,15.6,90.08,0,426.6,1.2,2.8,46
4/16/2018 16:20,16,4,0.623,15.4,90.09,0,313.1,2.3,3.6,19
4/16/2018 16:30,16,4,0.626,14.9,90.09,0,113.5,1.5,2.2,22
4/16/2018 16:40,16,4,0.62,14.3,90.09,0,73.2,1.9,2.6,19
4/16/2018 16:50,16,4,0.628,14.1,90.11,0,130,1.3,2.2,26
4/16/2018 17:00,16,4,0.643,14.2,90.11,0,91.6,0.7,1.2,27
4/16/2018 17:10,16,4,0.645,14,90.11,0,73.2,1.2,2.8,33
4/16/2018 17:20,16,4,0.666,13.8,90.11,0,73.2,1,1.9,33
4/16/2018 17:30,16,4,0.666,13.5,90.14,0,11,1.7,2.4,30
4/16/2018 17:40,16,4,0.738,12.8,90.14,0.6,3.7,1.2,2.5,147
4/16/2018 17:50,16,4,0.81,11.8,90.17,0,7.3,0.1,0.4,158
4/16/2018 18:00,16,4,0.841,11.5,90.18,0.4,11,0.5,2.9,36
4/16/2018 18:10,16,4,0.807,11.3,90.18,0.4,12.8,2.1,2.8,24
4/16/2018 18:20,16,4,0.74,11.3,90.2,0.2,14.6,2.5,3.1,61
4/16/2018 18:30,16,4,0.702,11.3,90.21,0.8,14.6,2.3,3.4,66
4/16/2018 18:40,16,4,0.704,11.1,90.21,1.4,53.1,2,2.6,119
4/16/2018 18:50,16,4,0.704,11.1,90.2,1.2,49.4,2,2.5,85
4/16/2018 19:00,16,4,0.7,11.2,90.18,0.4,38.5,1.8,2.3,69
4/16/2018 19:10,16,4,0.762,10.7,90.18,0.2,29.3,1.1,1.9,35
4/16/2018 19:20,16,4,0.734,10.8,90.2,0,18.3,1.8,2.8,32
4/16/2018 19:30,16,4,0.73,11.2,90.2,0,7.3,3,3.8,16
4/16/2018 19:40,16,4,0.676,11.4,90.21,0,0,3,3.6,32
4/16/2018 19:50,16,4,0.689,11.1,90.2,0,0,0.9,1.4,39
4/16/2018 20:00,16,4,0.675,10.9,90.2,0,0,1.3,2.1,34
4/16/2018 20:10,16,4,0.68,11.3,90.24,0,0,1.1,2.1,338
4/16/2018 20:20,16,4,0.69,11.4,90.26,0,0,1,1.4,66
4/16/2018 20:30,16,4,0.658,11.8,90.28,0,0,0.9,1.7,12
4/16/2018 20:40,16,4,0.687,11.8,90.3,0,0,0.9,2.1,4
4/16/2018 20:50,16,4,0.722,11.2,90.31,0,0,0.5,0.8,27
4/16/2018 21:00,16,4,0.734,10.8,90.33,0,0,0.4,0.7,15
4/16/2018 21:10,16,4,0.746,10.4,90.34,0,0,0.6,0.9,15
4/16/2018 21:20,16,4,0.733,10.5,90.34,0,0,0.9,1.4,21
4/16/2018 21:30,16,4,0.747,10.7,90.36,0,0,0.7,1.1,11
4/16/2018 21:40,16,4,0.752,10.6,90.37,0,0,0.7,1,20
4/16/2018 21:50,16,4,0.737,11.2,90.39,0,0,1.3,1.9,14
4/16/2018 22:00,16,4,0.715,11.5,90.39,0,0,1.4,1.9,12
4/16/2018 22:10,16,4,0.732,11.3,90.39,0,0,1.4,2.1,26
4/16/2018 22:20,16,4,0.716,11.8,90.39,0,0,2.5,3.1,32
4/16/2018 22:30,16,4,0.713,12,90.4,0,0,3,3.8,36
4/16/2018 22:40,16,4,0.716,12.1,90.39,0,0,3.2,4.2,18
4/16/2018 22:50,16,4,0.721,12,90.4,0,0,2.9,3.7,25
4/16/2018 23:00,16,4,0.721,12,90.4,0,0,2.7,3,25
4/16/2018 23:10,16,4,0.725,11.9,90.4,0,0,2.2,2.9,22
4/16/2018 23:20,16,4,0.737,11.8,90.4,0,0,2.6,3.7,22
4/16/2018 23:30,16,4,0.737,11.8,90.4,0,0,2.6,3.2,28
4/16/2018 23:40,16,4,0.742,11.7,90.4,0,0,2.9,3.8,12
4/16/2018 23:50,16,4,0.742,11.7,90.42,0,0,2.7,3.6,10
4/17/2018 0:00,17,4,0.742,11.7,90.42,0,0,2.7,3,14
4/17/2018 0:10,17,4,0.752,11.5,90.42,0,0,2.3,2.9,8
4/17/2018 0:20,17,4,0.752,11.5,90.43,0,0,2.1,2.7,15
4/17/2018 0:30,17,4,0.76,11.5,90.43,0,0,2.1,3,23
4/17/2018 0:40,17,4,0.76,11.5,90.45,0,0,2.1,2.4,28
4/17/2018 0:50,17,4,0.762,11.6,90.46,0,0,2,3,10
4/17/2018 1:00,17,4,0.769,11.6,90.48,0,0,2,2.7,8
4/17/2018 1:10,17,4,0.774,11.5,90.48,0,0,1.8,2.8,37
4/17/2018 1:20,17,4,0.782,11.5,90.48,0,0,1.9,2.8,16
4/17/2018 1:30,17,4,0.787,11.4,90.49,0,0,1.6,2.3,359
4/17/2018 1:40,17,4,0.792,11.3,90.49,0,0,1.9,2.9,7
4/17/2018 1:50,17,4,0.784,11.6,90.49,0,0,2.5,3.1,15
4/17/2018 2:00,17,4,0.779,11.7,90.5,0,0,2.2,2.8,12
4/17/2018 2:10,17,4,0.787,11.4,90.5,0,0,1.9,2.7,4
4/17/2018 2:20,17,4,0.792,11.3,90.52,0,0,2.2,2.9,13
4/17/2018 2:30,17,4,0.792,11.3,90.52,0,0,2,2.8,15
4/17/2018 2:40,17,4,0.785,11.3,90.55,0,0,1.3,2,13
4/17/2018 2:50,17,4,0.785,11.3,90.55,0,0,1.7,2.2,15
4/17/2018 3:00,17,4,0.787,11.4,90.55,0,0,1.8,2.5,15
4/17/2018 3:10,17,4,0.787,11.4,90.55,0,0,1.5,2.2,7
4/17/2018 3:20,17,4,0.8,11,90.55,0,0,1.8,2.4,15
4/17/2018 3:30,17,4,0.795,11.1,90.56,0,0,1.9,2.5,21
4/17/2018 3:40,17,4,0.792,11.3,90.56,0,0,2.5,3.5,12
4/17/2018 3:50,17,4,0.771,11.7,90.58,0,0,3,3.9,35
4/17/2018 4:00,17,4,0.768,11.9,90.58,0,0,3.2,4.1,32
4/17/2018 4:10,17,4,0.761,11.9,90.59,0,0,2.5,3.4,23
4/17/2018 4:20,17,4,0.771,11.7,90.59,0,0,2.5,3.4,32
4/17/2018 4:30,17,4,0.771,11.7,90.59,0,0,2.6,3.3,38
4/17/2018 4:40,17,4,0.766,11.8,90.59,0,0,2.6,3.5,39
4/17/2018 4:50,17,4,0.761,11.9,90.61,0,0,2.7,3.8,25
4/17/2018 5:00,17,4,0.766,11.8,90.61,0,0,2.7,3.4,12
4/17/2018 5:10,17,4,0.759,11.8,90.61,0,0,2.6,3.5,14
4/17/2018 5:20,17,4,0.757,11.7,90.62,0,0,2.1,3.3,26
4/17/2018 5:30,17,4,0.75,11.7,90.62,0,0,2.6,3.8,26
4/17/2018 5:40,17,4,0.742,11.7,90.62,0,0,2.6,3.4,12
4/17/2018 5:50,17,4,0.737,11.5,90.62,0,0,2.4,2.9,4
4/17/2018 6:00,17,4,0.735,11.4,90.62,0,0,1.7,2.9,39
4/17/2018 6:10,17,4,0.745,11.2,90.62,0,0,1.9,2.6,13
4/17/2018 6:20,17,4,0.76,11.2,90.62,0,0,1.9,2.6,20
4/17/2018 6:30,17,4,0.752,11.2,90.64,0,0,1.6,2.2,20
4/17/2018 6:40,17,4,0.76,11.2,90.64,0,1.8,2.5,3.2,17
4/17/2018 6:50,17,4,0.772,11.1,90.65,0,11,2.1,3.1,19
4/17/2018 7:00,17,4,0.785,11,90.67,0,22,1.7,3.1,359
4/17/2018 7:10,17,4,0.782,11.2,90.68,0,33,1.2,1.9,33
4/17/2018 7:20,17,4,0.772,11.4,90.7,0,43.9,1.4,2.2,10
4/17/2018 7:30,17,4,0.787,11.4,90.71,0,43.9,2.7,3.3,16
4/17/2018 7:40,17,4,0.792,11.3,90.72,0,51.3,3.2,4.1,28
4/17/2018 7:50,17,4,0.805,11.2,90.72,0,75.1,2.8,4.3,8
4/17/2018 8:00,17,4,0.8,11.3,90.75,0,89.7,2.3,3.6,10
4/17/2018 8:10,17,4,0.8,11.3,90.75,0,73.2,1.9,2.7,359
4/17/2018 8:20,17,4,0.787,11.4,90.77,0,84.2,2,2.9,17
4/17/2018 8:30,17,4,0.787,11.4,90.78,0,106.2,2.6,3.4,27
4/17/2018 8:40,17,4,0.771,11.7,90.8,0,241.7,2.2,3.1,23
4/17/2018 8:50,17,4,0.739,12.5,90.8,0,335.1,2.8,3.8,3
4/17/2018 9:00,17,4,0.733,12.9,90.81,0,357.1,2.3,3.9,30
4/17/2018 9:10,17,4,0.722,13,90.83,0,331.4,2.5,4.3,17
4/17/2018 9:20,17,4,0.731,12.8,90.84,0,219.7,2.6,3.8,13
4/17/2018 9:30,17,4,0.727,12.6,90.86,0,221.6,2.9,3.6,8
4/17/2018 9:40,17,4,0.722,13,90.87,0,443.1,2.7,4.1,40
4/17/2018 9:50,17,4,0.704,13.1,90.87,0,256.3,3.1,4.1,14
4/17/2018 10:00,17,4,0.704,13.1,90.89,0,380.9,2.9,5.5,25
4/17/2018 10:10,17,4,0.699,13.2,90.9,0,435.8,3.3,4.8,40
4/17/2018 10:20,17,4,0.701,13.3,90.9,0,335.1,2.9,4.3,21
4/17/2018 10:30,17,4,0.692,13.5,90.92,0,349.7,2.9,4.6,21
4/17/2018 10:40,17,4,0.683,13.7,90.92,0,483.4,2.4,4.1,42
4/17/2018 10:50,17,4,0.661,14.2,90.94,0,346.1,2.2,3.5,45
4/17/2018 11:00,17,4,0.673,13.5,90.93,0,260,3.8,4.7,37
4/17/2018 11:10,17,4,0.672,13.8,90.94,0,618.9,2.6,3.7,14
4/17/2018 11:20,17,4,0.654,14.8,90.94,0,600.6,2.6,4.1,61
4/17/2018 11:30,17,4,0.659,14.4,90.96,0,316.8,2.1,2.7,87
4/17/2018 11:40,17,4,0.654,14.8,90.96,0,523.7,1.9,3.3,149
4/17/2018 11:50,17,4,0.633,15.3,90.96,0,413.8,1.5,2.5,193
4/17/2018 12:00,17,4,0.64,15,90.97,0,591.4,2.1,2.7,115
4/17/2018 12:10,17,4,0.643,15.2,90.97,0,827.6,1.9,2.6,52
4/17/2018 12:20,17,4,0.627,15.3,90.96,0,384.5,1.9,3,169
4/17/2018 12:30,17,4,0.64,14.7,90.97,0,844.1,2.9,3.9,33
4/17/2018 12:40,17,4,0.644,14.9,90.97,0,657.3,2.7,4.3,101
4/17/2018 12:50,17,4,0.612,15.4,90.96,0,602.4,2.9,3.6,100
4/17/2018 13:00,17,4,0.6,15.7,90.96,0,767.2,2.8,5.4,55
4/17/2018 13:10,17,4,0.598,15.9,90.96,0,635.4,1.7,2.4,171
4/17/2018 13:20,17,4,0.572,16.9,90.97,0,688.5,1.8,3.3,183
4/17/2018 13:30,17,4,0.572,16.3,90.96,0,408.3,2,2.6,153
4/17/2018 13:40,17,4,0.585,15.8,90.97,0,399.2,2.1,3.3,163
4/17/2018 13:50,17,4,0.595,15.4,90.96,0,573.1,1.7,2.2,172
4/17/2018 14:00,17,4,0.577,16.9,90.96,0,542,1.6,2.9,199
4/17/2018 14:10,17,4,0.557,17.3,90.97,0,754.4,1.8,3.5,150
4/17/2018 14:20,17,4,0.553,17.7,90.96,0,895.4,1.6,2.7,146
4/17/2018 14:30,17,4,0.54,18.1,90.96,0,659.2,2,2.5,140
4/17/2018 14:40,17,4,0.559,17.4,90.97,0,399.2,2,3.5,189
4/17/2018 14:50,17,4,0.568,17,90.97,0,646.4,2.2,4.1,164
4/17/2018 15:00,17,4,0.57,17.1,90.96,0,719.6,2.2,3.3,152
4/17/2018 15:10,17,4,0.561,17.2,90.97,0,593.3,2.3,3.8,128
4/17/2018 15:20,17,4,0.581,16.5,90.96,0,730.6,2.4,3.2,141
4/17/2018 15:30,17,4,0.584,17,90.97,0,569.5,2,4.6,126
4/17/2018 15:40,17,4,0.568,17.3,90.97,0,606.1,2.2,5,100
4/17/2018 15:50,17,4,0.594,16,90.96,0,135.5,2.8,4.1,110
4/17/2018 16:00,17,4,0.642,14.8,90.97,0,111.7,2.3,4.4,94
4/17/2018 16:10,17,4,0.721,13.3,90.97,0,282,3.2,5.6,16
4/17/2018 16:20,17,4,0.74,12.9,90.96,0,357.1,3.6,5.1,39
4/17/2018 16:30,17,4,0.732,13.6,90.96,0,624.4,3.7,5.3,61
4/17/2018 16:40,17,4,0.711,14.6,90.96,0,602.4,3.7,5.5,62
4/17/2018 16:50,17,4,0.737,13.9,90.96,0,307.6,4.2,6.7,29
4/17/2018 17:00,17,4,0.753,13.3,90.96,0,426.6,4.3,6.1,45
4/17/2018 17:10,17,4,0.725,13.9,90.94,0,490.7,3.3,4.4,74
4/17/2018 17:20,17,4,0.714,14,90.96,0,141,2.6,3.7,53
4/17/2018 17:30,17,4,0.743,13.1,90.97,0,245.4,3.5,5.8,43
4/17/2018 17:40,17,4,0.721,13.7,90.97,0,291.1,2.6,4.3,83
4/17/2018 17:50,17,4,0.702,14.4,90.99,0,371.7,2.1,3.3,113
4/17/2018 18:00,17,4,0.695,14.4,90.99,0,174,2.5,3.3,107
4/17/2018 18:10,17,4,0.718,13.5,91,0,269.2,3,4.3,68
4/17/2018 18:20,17,4,0.714,13.3,91,0,166.6,3.3,5.2,39
4/17/2018 18:30,17,4,0.715,13,91,0,252.7,3.9,4.8,61
4/17/2018 18:40,17,4,0.708,13.3,91,0,166.6,3.3,5.4,26
4/17/2018 18:50,17,4,0.718,12.8,91.02,0,100.7,2.9,3.9,34
4/17/2018 19:00,17,4,0.732,12.5,91.02,0,122.7,3.9,4.9,31
4/17/2018 19:10,17,4,0.734,12.6,91.02,0,80.6,2.6,4.6,9
4/17/2018 19:20,17,4,0.746,12.2,91.03,0,38.5,2.4,4.2,7
4/17/2018 19:30,17,4,0.749,12,91.05,0,27.5,2.8,4.7,22
4/17/2018 19:40,17,4,0.737,11.8,91.05,0,18.3,2.5,4.5,349
4/17/2018 19:50,17,4,0.74,11.6,91.05,0,7.3,2.7,4.5,9
4/17/2018 20:00,17,4,0.742,11.4,91.06,0,1.8,2.4,3.5,8
4/17/2018 20:10,17,4,0.752,11.2,91.09,0,0,1.5,3.2,18
4/17/2018 20:20,17,4,0.75,11.1,91.09,0,0,1.4,2.7,24
4/17/2018 20:30,17,4,0.76,10.9,91.09,0,0,1.6,2.6,2
4/17/2018 20:40,17,4,0.77,10.7,91.11,0,0,2,3.3,346
4/17/2018 20:50,17,4,0.77,10.7,91.12,0,0,2.3,4.1,23
4/17/2018 21:00,17,4,0.767,10.6,91.12,0,0,1.8,3.8,3
4/17/2018 21:10,17,4,0.772,10.5,91.13,0,0,1.3,2.1,325
4/17/2018 21:20,17,4,0.759,10.6,91.13,0,0,0.9,2.2,30
4/17/2018 21:30,17,4,0.749,10.5,91.15,0,0,1.3,3.4,49
4/17/2018 21:40,17,4,0.734,10.8,91.18,0,0,1.7,3,71
4/17/2018 21:50,17,4,0.739,10.7,91.18,0,0,0.8,1.5,110
4/17/2018 22:00,17,4,0.746,10.4,91.19,0,0,1.1,3.1,359
4/17/2018 22:10,17,4,0.731,10.7,91.19,0,0,1.7,3.4,50
4/17/2018 22:20,17,4,0.721,10.9,91.19,0,0,2.4,3.9,88
4/17/2018 22:30,17,4,0.709,11,91.19,0,0,2.2,3.4,65
4/17/2018 22:40,17,4,0.701,11,91.19,0,0,2.1,3.2,33
4/17/2018 22:50,17,4,0.697,11.1,91.18,0,0,4.2,5.3,27
4/17/2018 23:00,17,4,0.689,11.1,91.18,0,0,2.9,4.4,9
4/17/2018 23:10,17,4,0.689,11.1,91.18,0,0,2.4,4.4,30
4/17/2018 23:20,17,4,0.689,11.1,91.18,0,0,2.9,5.5,47
4/17/2018 23:30,17,4,0.686,11,91.18,0,0,1.3,1.9,150
4/17/2018 23:40,17,4,0.689,11.1,91.19,0,0,2,3.1,71
4/17/2018 23:50,17,4,0.692,11.2,91.21,0,0,1.8,3.1,105
4/18/2018 0:00,18,4,0.695,11.3,91.21,0,0,2.7,4,53
4/18/2018 0:10,18,4,0.7,11.2,91.21,0,0,4.4,7.6,20
4/18/2018 0:20,18,4,0.7,11.2,91.21,0,0,4.1,5.6,30
4/18/2018 0:30,18,4,0.707,11.2,91.21,0,0,5.2,6.9,8
4/18/2018 0:40,18,4,0.707,11.2,91.21,0,0,5.7,7.3,10
4/18/2018 0:50,18,4,0.707,11.2,91.22,0,0,5.1,6.8,23
4/18/2018 1:00,18,4,0.712,11.1,91.24,0,0,5.6,7.1,28
4/18/2018 1:10,18,4,0.712,11.1,91.25,0,0,4.7,6.5,30
4/18/2018 1:20,18,4,0.704,11.1,91.27,0,0,3.6,5.2,56
4/18/2018 1:30,18,4,0.704,11.1,91.28,0,0,5.2,5.8,31
4/18/2018 1:40,18,4,0.709,11,91.28,0,0,4.5,6,47
4/18/2018 1:50,18,4,0.714,10.9,91.27,0,0,4.9,6.4,40
4/18/2018 2:00,18,4,0.714,10.9,91.27,0,0,4.4,5.6,63
4/18/2018 2:10,18,4,0.714,10.9,91.25,0,0,4.7,5.4,54
4/18/2018 2:20,18,4,0.714,10.9,91.22,0,0,6.1,8.3,41
4/18/2018 2:30,18,4,0.714,10.9,91.22,0,0,4.9,6.1,60
4/18/2018 2:40,18,4,0.721,10.9,91.21,0,0,5.2,6.3,67
4/18/2018 2:50,18,4,0.721,10.9,91.21,0,0,4.7,6.8,54
4/18/2018 3:00,18,4,0.721,10.9,91.21,0,0,3,4.5,100
4/18/2018 3:10,18,4,0.721,10.9,91.22,0,0,3.8,6.5,115
4/18/2018 3:20,18,4,0.721,10.9,91.22,0,0,3.6,5,91
4/18/2018 3:30,18,4,0.709,11,91.22,0,0,5.2,6.3,77
4/18/2018 3:40,18,4,0.709,11,91.22,0,0,5.8,8,42
4/18/2018 3:50,18,4,0.709,11,91.22,0,0,4.8,8.4,43
4/18/2018 4:00,18,4,0.701,11,91.21,0,0,3.6,5.9,59
4/18/2018 4:10,18,4,0.706,10.9,91.22,0,0,3.1,5.8,92
4/18/2018 4:20,18,4,0.706,10.9,91.22,0,0,3.3,4.8,62
4/18/2018 4:30,18,4,0.701,11,91.22,0,0,5.1,6.4,49
4/18/2018 4:40,18,4,0.701,11,91.21,0,0,4.6,6.9,47
4/18/2018 4:50,18,4,0.694,11,91.19,0,0,4.6,7.1,87
4/18/2018 5:00,18,4,0.694,11,91.21,0,0,3.6,5,52
4/18/2018 5:10,18,4,0.698,10.9,91.21,0,0,3.3,5.1,73
4/18/2018 5:20,18,4,0.691,10.9,91.21,0,0,2.5,4.4,202
4/18/2018 5:30,18,4,0.695,10.8,91.22,0,0,2.6,5.4,140
4/18/2018 5:40,18,4,0.686,11,91.22,0,0,4,6.1,107
4/18/2018 5:50,18,4,0.683,10.9,91.22,0,0,3,5.8,156
4/18/2018 6:00,18,4,0.688,10.8,91.21,0,0,3.6,5.7,111
4/18/2018 6:10,18,4,0.68,10.8,91.21,0,0,3.3,4.2,124
4/18/2018 6:20,18,4,0.68,10.8,91.22,0,0,3,4.4,164
4/18/2018 6:30,18,4,0.672,10.8,91.24,0,0,2.6,4.1,147
4/18/2018 6:40,18,4,0.672,10.8,91.25,0,1.8,2.6,4.7,118
4/18/2018 6:50,18,4,0.672,10.8,91.28,0,7.3,1.6,3.2,83
4/18/2018 7:00,18,4,0.68,10.8,91.28,0,16.5,2.9,5,345
